logPowerJan11,logPowerFeb11,logPowerMar11,logPowerApr11,logPowerMay11,logPowerJun11,logPowerJul11,logPowerAug11,logPowerSep11,logPowerOct11,logPowerNov11,logPowerDec11,TempJan11,TempFeb11,TempMar11,TempApr11,TempMay11,TempJun11,TempJul11,TempAug11,TempSep11,TempOct11,TempNov11,TempDec11,Longitude,Latitude,logSqMeters,logAvgIncome,AvgYearBuilt,ResidentialCustomers,CommercialCustomers,PercentMXR,PercentMFR,PercentCOM,PercentIND,PercentNA,PercentOTH,PercentSFR
2.9159,2.8921,2.9299,2.9206,2.9474,3.0111,3.0924,3.1229,3.1045,3.0896,3.0508,3.0726,50.18,44.42,50.36,53.6,56.12,63.5,73.76,78.26,75.92,67.1,51.44,48.02,-118.4366,34.303,5.4264,4.6972,1957,66,29,2,0,0,0,6,0,91
3.0626,2.9727,3.0469,3.012,3.05,3.0504,3.0648,3.0821,3.0941,3.0441,3.0216,3.0302,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.1923,34.1432,6.2088,4.9489,1951,80,20,2,6,21,0,2,2,65
3.0354,3.0137,3.0603,3.1855,3.0927,3.1787,2.9552,3.0737,2.9074,3.0752,2.932,3.1402,60.44,53.96,57.56,60.44,60.62,62.24,68.72,70.34,68.9,66.92,59.72,57.56,-118.5059,34.0622,6.2959,5.5576,1957,0,96,0,0,0,0,0,0,100
3.4776,3.4532,3.4852,3.4937,3.505,3.5039,3.4026,3.4214,3.4153,3.4326,3.4275,3.4631,61.52,55.94,59.36,63.32,62.78,64.22,68.9,69.26,68.54,67.46,61.88,57.92,-118.4396,34.0525,5.2548,5.0084,1979,0,98,3,41,12,0,3,0,41
4.53,4.4766,4.538,4.5216,4.557,4.5258,4.5812,4.5375,4.5296,4.5562,4.5115,4.5103,60.44,53.96,57.56,60.44,60.62,62.24,68.72,70.34,68.9,66.92,59.72,57.56,-118.4748,34.0746,6.2884,5.4533,1964,1,98,1,4,1,0,4,4,87
3.5488,3.5344,3.5711,3.5281,3.5891,3.5428,3.4739,3.5271,3.5448,3.5347,3.5551,3.5588,61.52,55.94,59.36,63.32,62.78,64.22,68.9,69.26,68.54,67.46,61.88,57.92,-118.4402,34.091,6.3368,5.7163,1961,0,96,3,1,1,0,2,0,93
2.7356,2.6857,2.7168,2.683,2.658,2.659,2.6821,2.6767,2.6628,2.6998,2.7024,2.7292,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3224,34.0081,5.3028,4.7915,1944,89,10,26,33,0,0,13,0,28
2.6946,2.6415,2.6739,2.6335,2.6232,2.6274,2.658,2.6493,2.6294,2.6866,2.6902,2.711,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3182,34.0077,5.374,4.6517,1948,90,10,42,14,6,0,17,0,22
2.6355,2.5798,2.617,2.5922,2.6201,2.6031,2.5502,2.5587,2.5119,2.5416,2.5911,2.6345,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.1949,34.0502,5.092,4.719,1947,89,11,32,29,11,0,21,0,7
2.4886,2.4346,2.4594,2.4216,2.4409,2.433,2.4914,2.4928,2.4742,2.4814,2.4683,2.4829,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2044,34.0482,5.108,4.5988,1941,93,6,22,63,4,0,6,2,2
2.5441,2.4742,2.525,2.4969,2.5119,2.5065,2.5551,2.5611,2.5263,2.5185,2.5353,2.5527,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2027,34.0509,5.1215,4.6166,1939,92,8,39,42,6,0,14,0,0
3.7986,3.8214,3.7998,3.8527,3.8755,3.8678,3.9062,3.9012,3.891,3.8689,3.8342,3.8455,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2172,34.0514,5.3333,4.7761,1952,71,29,26,17,0,0,30,4,22
2.6085,2.5478,2.5775,2.5453,2.5635,2.5599,2.574,2.5798,2.5453,2.5563,2.5809,2.601,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.1993,34.0492,5.1755,4.6829,1939,89,11,33,47,0,0,16,0,5
3.1926,3.1245,3.1784,3.1452,3.1679,3.1649,3.1632,3.2465,3.3664,3.3775,3.3475,3.3885,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2204,34.0558,6.1178,4.7581,1956,73,28,20,26,2,14,20,2,16
3.1146,3.0453,3.1139,3.0674,3.1116,3.1173,3.0697,3.0821,3.1284,3.1004,3.0948,3.1189,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2332,34.0709,6.0505,4.535,1965,68,33,19,35,7,23,10,3,3
4.2517,4.2002,4.2513,4.2473,4.2463,4.2896,4.2599,4.2676,4.2618,4.2491,4.1996,4.1922,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.207,34.0588,6.1737,4.5849,1964,74,24,16,37,16,0,22,3,4
3.479,3.4524,3.5053,3.4689,3.4893,3.5538,3.5325,3.5666,3.5628,3.5412,3.4939,3.4822,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.212,34.0511,5.3491,4.5834,1951,88,12,51,24,4,0,11,2,7
2.6191,2.6042,2.5775,2.5911,2.5611,2.5888,2.6232,2.6454,2.617,2.6464,2.5999,2.6493,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2079,34.05,5.1532,4.5932,1946,83,16,31,44,4,0,11,0,9
2.8704,2.837,2.8692,2.8537,2.8663,2.8651,2.8215,2.8482,2.8162,2.7924,2.8525,2.8848,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.1951,34.0624,5.1986,4.517,1954,77,20,25,29,0,32,4,0,11
2.6243,2.5658,2.5922,2.5478,2.5832,2.5658,2.5899,2.6031,2.574,2.5866,2.616,2.6191,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.1976,34.0536,5.5937,4.6241,1945,94,5,44,36,3,0,3,0,14
2.4843,2.3729,2.4518,2.4533,2.4594,2.4533,3.0569,3.0763,2.9854,2.9872,2.9405,2.9647,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5489,34.2395,6.0191,4.9784,1975,90,10,0,6,2,0,0,2,91
3.1323,3.0565,3.1242,3.0803,3.077,3.0892,3.3176,3.3181,3.249,3.2553,3.192,3.2036,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4926,34.2239,5.9825,4.9114,1964,82,20,1,0,4,8,3,0,84
2.7016,2.6335,2.673,2.6064,2.6314,2.5866,2.6021,2.616,2.6021,2.6435,2.6345,2.683,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3194,33.9878,5.1593,4.7195,1942,98,2,39,17,9,0,26,0,9
2.5717,2.5079,2.5403,2.4843,2.49,2.4579,2.4871,2.4928,2.48,2.5211,2.5105,2.567,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3356,33.9876,5.2431,4.5856,1948,91,10,26,36,13,0,18,3,5
2.7627,2.6884,2.7226,2.6503,2.6493,2.6243,2.6395,2.6425,2.6294,2.6812,2.673,2.7497,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3409,33.9864,5.4629,4.8087,1943,95,5,7,2,2,0,5,0,84
2.7364,2.6637,2.6972,2.6355,2.6253,2.6284,2.6117,2.6128,2.5922,2.6522,2.6503,2.7152,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3263,33.9928,5.3845,4.7319,1939,92,6,49,20,9,0,6,6,11
2.945,2.8949,2.9335,2.9036,2.9063,2.8899,2.8965,2.9074,2.9117,2.9289,2.8971,2.936,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.334,33.9933,5.7445,4.8705,1939,78,21,19,2,19,0,3,0,58
2.5527,2.5172,2.6191,2.4942,2.4713,2.4639,2.4065,2.4216,2.4048,2.4698,2.4713,2.5065,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3423,34.0129,5.3766,4.4532,1952,79,14,0,95,3,0,2,0,0
0.7782,0.7782,0.7782,0.7782,0.7782,0.7782,2.6758,2.6758,2.6561,2.6911,2.7427,2.7566,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3254,34.0149,5.4074,4.8414,1942,98,2,0,0,0,0,0,0,100
2.8627,2.8202,2.847,2.8248,2.8241,2.8312,2.8248,2.8267,2.8261,2.8537,2.8357,2.8525,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3302,34.005,5.2197,4.7669,1952,81,19,4,81,7,0,3,0,4
2.6628,2.6117,2.6484,2.6284,2.6294,2.6191,2.5635,2.5977,2.5955,2.6314,2.6294,2.6684,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2848,33.9916,5.4768,4.5313,1946,89,11,51,24,7,0,10,6,3
2.6776,2.6314,2.659,2.6464,2.6385,2.6232,2.5809,2.5821,2.5587,2.5611,2.5729,2.5922,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.278,33.9948,5.1838,4.5728,1945,75,13,38,26,18,0,12,0,6
3.7641,3.7123,3.7682,3.7744,3.7935,3.7981,3.7833,3.8062,3.7925,3.7989,3.767,3.769,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2626,33.979,5.901,4.6067,1939,63,38,19,14,6,46,13,0,3
2.7466,2.6893,2.7126,2.683,2.6848,2.6721,2.6702,2.692,2.6665,2.6693,2.7093,2.738,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2771,33.9904,5.4377,4.621,1939,81,18,37,25,18,4,18,0,0
2.7435,2.6955,2.7308,2.6767,2.6739,2.673,2.6522,2.6609,2.6532,2.6875,2.6712,2.721,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3059,33.9915,5.43,4.4892,1939,86,13,54,11,13,0,20,2,0
2.7093,2.6503,2.6839,2.6222,2.6191,2.6263,2.6085,2.6117,2.6096,2.6893,2.6646,2.7126,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3027,33.9915,5.4214,4.5641,1941,94,5,64,10,2,0,21,0,2
2.7101,2.6395,2.6821,2.5966,2.6128,2.6031,2.6444,2.6128,2.6117,2.6542,2.6375,2.6911,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3309,33.969,5.3876,4.754,1945,90,10,14,6,2,0,11,2,65
2.6561,2.5866,2.6232,2.5717,2.5694,2.5729,2.5999,2.5955,2.5798,2.616,2.5977,2.6542,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3127,33.9941,5.1841,4.4211,1939,91,8,45,25,5,0,13,0,13
2.5877,2.5428,2.5694,2.5403,2.525,2.5403,2.567,2.5514,2.5237,2.5599,2.5453,2.6031,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.289,34.0022,5.1523,4.4556,1954,87,13,39,29,11,0,11,0,11
2.8062,2.7566,2.7924,2.7709,2.7694,2.7657,2.6243,2.6902,2.7024,2.7259,2.6972,2.7889,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2892,33.9917,5.4432,4.6841,1940,84,16,43,14,12,0,22,2,6
2.7782,2.7168,2.7566,2.7101,2.7016,2.7143,2.6955,2.6794,2.6656,2.6964,2.6911,2.7966,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2937,34.0018,5.2471,4.5525,1944,83,18,54,11,11,0,14,0,11
2.7604,2.6928,2.7275,2.6767,2.6656,2.6767,2.6893,2.6721,2.6513,2.6972,2.6902,2.7597,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.299,33.9985,5.2087,4.6953,1939,87,10,48,0,4,0,22,0,26
2.6767,2.6232,2.6571,2.6128,2.6031,2.6212,2.6232,2.6425,2.6385,2.659,2.6355,2.6785,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.2979,33.9913,5.4234,4.7253,1940,91,10,50,19,2,5,17,0,7
0.4771,0.6021,0.6021,0.6021,0.699,0.6021,3.0298,3.0766,3.0508,2.9643,2.9489,2.9912,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.428,34.1414,5.4727,5.2226,1951,98,1,0,0,0,0,2,0,98
3.4408,3.4045,3.4336,3.4259,3.417,3.4317,3.4406,3.5334,3.5434,3.4789,3.4658,3.4568,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3936,34.1478,5.3954,5.1373,1973,88,11,3,32,5,0,2,0,57
2.4843,2.4728,2.4969,2.5105,2.5065,2.4955,2.9727,3.0137,3.0069,2.9335,2.8871,2.9279,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.401,34.1542,5.8117,4.9696,1959,93,9,5,26,8,0,2,3,56
2.7559,2.7226,2.7796,2.8021,2.7987,2.8149,2.9881,3.0195,3.0261,2.9974,2.9741,3.0286,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4191,34.1456,5.5895,4.9495,1966,78,23,1,28,15,0,3,0,53
1.2304,1.2041,1.2041,1.2041,1.2041,1.2304,3.0269,3.0298,3.0162,2.9159,2.8837,2.9253,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3926,34.152,5.4975,5.0334,1955,96,4,2,17,0,0,0,0,80
1.8865,1.8513,1.8692,1.8692,1.8751,1.9138,2.871,2.9133,2.9138,2.8069,2.7917,2.8261,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4188,34.1548,5.5547,5.0695,1976,93,7,0,26,2,0,1,0,70
1.9823,1.9345,1.9777,1.9731,1.9777,1.9956,2.8274,2.8871,2.8854,2.7803,2.7649,2.8189,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4161,34.1521,5.3065,5.1569,1953,93,7,2,38,0,0,4,0,57
2.2068,2.1732,2.2041,2.1903,2.179,2.1903,2.9143,2.9671,2.9694,2.8615,2.842,2.8865,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4092,34.1536,5.7388,5.0673,1961,94,7,9,18,1,0,0,2,70
2.0043,1.9638,2.0128,1.9777,1.9868,1.9956,2.7803,2.8376,2.8363,2.7202,2.7016,2.7536,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4119,34.1492,5.4216,4.8874,1970,91,9,7,47,3,0,1,0,42
2.3711,2.3444,2.4346,2.4393,2.4548,2.5011,2.9015,2.917,2.9227,2.85,2.7987,2.8096,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3867,34.1504,5.4551,4.9696,1971,89,9,4,36,2,0,3,0,54
2.5289,2.5237,2.5276,2.5441,2.5353,2.5563,2.8,2.8261,2.8075,2.8363,2.7853,2.8021,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3722,34.1513,5.4829,4.8123,1969,84,16,8,41,16,0,1,1,33
2.2148,2.2304,2.2253,2.248,2.238,2.2625,2.7574,2.786,2.7767,2.7459,2.7007,2.716,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3681,34.1476,5.4273,4.7977,1980,89,8,7,38,5,0,1,1,47
1.7404,1.7559,1.7559,1.7853,1.7782,1.8325,2.8519,2.8733,2.8579,2.7868,2.7528,2.7818,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3815,34.1552,5.62,4.9428,1948,93,8,10,40,0,0,0,0,50
1.9868,2,2.017,2.0294,2.0294,2.0531,2.7267,2.7404,2.7243,2.6739,2.6415,2.6767,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.392,34.1557,5.467,4.9144,1972,87,6,4,40,4,0,3,0,49
2.534,2.5237,2.5575,2.5682,2.5999,2.6212,2.9754,2.9854,2.9605,2.933,2.8543,2.8733,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4115,34.1857,5.473,4.7312,1958,92,22,0,29,5,0,3,0,62
2.9965,3.2111,3.006,3.1989,2.9484,3.1741,2.9809,3.1798,2.9479,3.1967,2.9557,3.194,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4249,34.1793,5.5384,5.0227,1957,0,96,0,16,0,0,4,0,80
2.233,2.1987,2.238,2.238,2.2577,2.2923,2.9309,2.933,2.9138,2.8915,2.8169,2.8357,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4081,34.1882,5.2334,4.6376,1946,91,8,4,4,0,0,0,0,93
2.4983,2.4728,2.4983,2.4955,2.4955,2.5428,2.8209,2.8293,2.798,2.7966,2.7543,2.7723,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3812,34.1741,5.3052,4.7614,1958,73,28,15,44,19,0,15,0,7
2.7642,2.7987,2.8028,2.8407,2.8109,2.8325,3.0338,3.0722,3.0603,3.0697,2.9759,3.0531,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4087,34.1815,5.3742,4.7761,1954,94,50,0,33,5,0,0,3,59
2.0934,2.0645,2.1139,2.1335,2.1335,2.1614,2.8965,2.9299,2.9143,2.8401,2.8,2.8176,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4029,34.1611,5.5109,5.0669,1962,90,10,5,31,1,0,3,0,60
2.721,2.7451,2.716,2.7482,2.7007,2.7284,2.8825,2.9934,3.0306,2.9768,2.9415,2.9987,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4009,34.185,5.6777,4.9075,1951,64,37,8,25,1,0,8,0,56
2.5717,2.5403,2.5877,2.5944,2.5821,2.5922,2.8312,2.8476,2.8395,2.8312,2.7959,2.8062,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3821,34.1776,5.3463,4.6883,1956,84,16,17,59,12,0,2,0,11
3.0917,3.1059,3.0792,3.1307,3.1065,3.1572,3.0017,3.0931,3.058,3.0973,3.0154,3.1504,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4266,34.1847,5.5103,4.7447,1963,0,99,3,39,6,0,0,0,52
3.2162,3.2514,3.2284,3.2725,3.2603,3.2801,3.1761,3.2502,3.243,3.2817,3.1838,3.2605,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4267,34.1923,5.5103,4.7407,1963,0,100,5,50,3,0,1,0,41
2.0086,2.0531,1.9956,2.0414,1.9445,1.9956,2.673,2.6839,2.6503,2.6551,2.5999,2.6415,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3998,34.1959,5.3467,4.7245,1963,93,6,9,43,6,0,0,0,43
1.2553,1.4472,1.2553,1.415,1.2041,1.3802,2.8156,2.8129,2.7832,2.7642,2.683,2.7118,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4102,34.1919,5.226,4.6342,1954,96,5,3,36,0,0,3,0,58
3.376,3.4205,3.4417,3.436,3.4529,3.4686,3.412,3.4601,3.5325,3.4888,3.4481,3.4725,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4265,34.1811,5.4124,4.8707,1951,0,100,8,20,3,0,5,0,65
2.5694,2.567,2.5798,2.5353,2.5185,2.5611,2.8681,2.8893,2.8745,2.8579,2.7987,2.8287,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4055,34.1994,5.7878,4.6554,1956,79,20,4,42,6,5,4,0,40
3.3193,3.3096,3.328,3.3469,3.3619,3.389,3.298,3.3269,3.2697,3.2672,3.2388,3.3475,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4234,34.1895,5.7083,4.6186,1958,0,98,3,34,3,0,1,0,60
2.8585,2.791,2.8663,2.8579,2.8831,2.8998,3.1284,3.1778,3.152,3.0853,3.0656,3.0831,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6074,34.2283,5.9579,4.9429,1967,79,19,1,1,3,0,2,0,93
2.0294,1.9294,2.0086,1.9638,2.0334,2.017,3.0674,3.1106,3.031,2.9961,2.968,2.9685,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6063,34.2723,6.3331,5.1734,1984,95,4,1,0,0,0,3,0,96
2.9415,2.9165,3.0052,2.9881,2.9809,2.9872,3.1342,3.1443,3.1086,3.1021,3.086,3.0792,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5944,34.2304,5.5774,4.562,1973,66,35,0,21,4,50,0,14,11
2.4281,2.3784,2.4183,2.4346,2.4518,2.4814,2.9717,3.0166,2.9727,2.9562,2.9355,2.943,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6054,34.2596,5.7378,4.9175,1965,87,14,1,2,7,0,1,1,88
1.8129,1.7782,1.8451,1.8195,1.8692,1.8751,3.0004,3.0481,3.0035,2.9159,2.902,2.9243,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6471,34.224,6.5538,5.0765,1967,94,6,2,1,2,0,0,0,94
0.8451,0.8451,0.8451,0.8451,0.8451,0.8451,3.1316,3.1578,3.0342,3.0382,2.9666,2.9736,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5533,34.2623,6.0372,5.2139,1972,99,1,0,0,0,0,0,0,100
3.2769,3.276,3.33,3.3288,3.3487,3.3551,3.3025,3.3162,3.3524,3.4012,3.3499,3.3574,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4973,34.2756,5.6858,4.9139,1956,14,85,0,0,3,0,2,2,94
2.9494,2.9581,2.9921,2.9934,2.9978,2.9894,3.2297,3.2662,3.2686,3.2365,3.1948,3.1836,50.18,44.42,50.36,53.6,56.12,63.5,73.76,78.26,75.92,67.1,51.44,48.02,-118.408,34.3146,6.2296,4.8955,1984,97,3,0,0,0,0,2,1,97
2.1072,2.0334,2.1106,2.0569,2.0828,2.0899,2.828,2.8692,2.7966,2.7388,2.7672,2.8075,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.4155,34.2578,5.2955,4.7645,1952,87,14,32,0,9,0,3,0,56
1.3979,1.4472,1.3802,1.4472,1.3802,1.4472,2.9085,2.9175,2.8998,2.8357,2.7664,2.7738,50.18,44.42,50.36,53.6,56.12,63.5,73.76,78.26,75.92,67.1,51.44,48.02,-118.4439,34.3262,6.4016,4.973,1972,96,3,3,1,0,0,3,1,92
2.0864,2.1038,2.1206,2.1335,2.1173,2.2095,3.1608,3.1458,3.1123,3.0795,3.0187,3.0338,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5567,34.1767,5.9098,5.2602,1958,84,15,9,1,3,0,1,0,86
2.1553,2.1367,2.1644,2.1847,2.2014,2.2355,2.8439,2.8482,2.8142,2.786,2.7152,2.7412,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5338,34.1771,5.4505,4.7953,1975,89,11,0,8,2,5,1,0,85
1.8195,1.7993,1.8633,1.8388,1.8573,1.8573,2.9149,2.94,2.8228,2.8261,2.7466,2.7497,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5227,34.1773,5.5432,4.8461,1947,98,2,0,0,0,0,2,0,98
2.5575,2.5786,2.6325,2.6128,2.6284,2.6117,3.2918,3.2869,3.2785,3.2385,3.1694,3.17,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5687,34.1771,6.0592,5.0788,1957,97,3,1,0,0,0,1,0,98
2.3483,2.3502,2.3802,2.4048,2.4314,2.4639,3.0824,3.0781,3.0469,3.0124,2.9149,2.9335,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5492,34.1769,5.9577,5.1372,1969,87,13,2,1,1,4,2,1,90
2.6284,2.6128,2.6444,2.6464,2.6739,2.6937,2.9917,3.0026,2.9713,2.9562,2.891,2.9025,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5336,34.173,5.1251,4.7081,1968,96,4,0,33,0,0,0,3,63
2.8142,2.7235,2.7738,2.7853,2.8035,2.8189,3.2634,3.2769,3.2693,3.1903,3.1424,3.1626,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6263,34.1563,5.9497,5.1877,1959,90,10,1,0,1,0,1,1,96
0.9031,0.8451,0.9542,0.9542,0.9542,0.9542,3.0569,3.0892,3.0788,2.96,2.9269,2.9513,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6209,34.1525,6.193,5.2418,1963,99,1,0,0,0,0,0,0,100
1.8633,1.8388,1.8865,1.9085,1.9445,1.9956,3.0124,3.0418,3.0183,2.9058,2.8669,2.8921,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6105,34.1517,5.9194,5.1345,1954,95,6,13,1,3,0,1,1,80
1.7559,1.699,1.7482,1.7076,1.7559,1.716,3.1405,3.1951,3.1784,3.035,3.0183,3.0245,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6585,34.1781,6.1808,5.1568,1968,100,1,0,0,0,0,0,1,99
